"city","state","price","todaysDate","MinPrice","MaxPrice","AvgPrice"
"kansas-city","MO","1299 - 2425","Mon Aug 10 07:24:37 2020",1299,2425,1862
"kansas-city","MO","760 - 2625","Mon Aug 10 07:24:37 2020",760,2625,1692.5
"kansas-city","MO","1772 - 2912","Mon Aug 10 07:24:37 2020",1772,2912,2342
"kansas-city","MO","2395 - 3095","Mon Aug 10 07:24:37 2020",2395,3095,2745
"kansas-city","MO","810","Mon Aug 10 07:24:37 2020",810,NA,810
"kansas-city","MO","1190 - 1245","Mon Aug 10 07:24:37 2020",1190,1245,1217.5
"kansas-city","MO","1220 - 1330","Mon Aug 10 07:24:37 2020",1220,1330,1275
"st.-louis","MO","1700 - 2100","Mon Aug 10 07:24:42 2020",1700,2100,1900
"st.-louis","MO","2120 - 2520","Mon Aug 10 07:24:42 2020",2120,2520,2320
"st.-louis","MO","1910 - 2395","Mon Aug 10 07:24:42 2020",1910,2395,2152.5
"st.-louis","MO","2020 - 2195","Mon Aug 10 07:24:42 2020",2020,2195,2107.5
"st.-louis","MO","2373 - 3418","Mon Aug 10 07:24:42 2020",2373,3418,2895.5
"st.-louis","MO","2051 - 4254","Mon Aug 10 07:24:42 2020",2051,4254,3152.5
"st.-louis","MO","1735 - 2145","Mon Aug 10 07:24:42 2020",1735,2145,1940
"st.-louis","MO","1810 - 2125","Mon Aug 10 07:24:42 2020",1810,2125,1967.5
"st.-louis","MO","2678 - 7935","Mon Aug 10 07:24:42 2020",2678,7935,5306.5
"st.-louis","MO","1239 - 2380","Mon Aug 10 07:24:42 2020",1239,2380,1809.5
"st.-louis","MO","1025 - 1407","Mon Aug 10 07:24:42 2020",1025,1407,1216
"st.-louis","MO","2545 - 5045","Mon Aug 10 07:24:42 2020",2545,5045,3795
"st.-louis","MO","2750 - 3150","Mon Aug 10 07:24:42 2020",2750,3150,2950
"st.-louis","MO","1350 - 1475","Mon Aug 10 07:24:42 2020",1350,1475,1412.5
"st.-louis","MO","1225 - 1630","Mon Aug 10 07:24:42 2020",1225,1630,1427.5
"st.-louis","MO","2020 - 2995","Mon Aug 10 07:24:42 2020",2020,2995,2507.5
"st.-louis","MO","3125 - 4545","Mon Aug 10 07:24:42 2020",3125,4545,3835
"st.-louis","MO","2900 - 4775","Mon Aug 10 07:24:42 2020",2900,4775,3837.5
"st.-louis","MO","921 - 1530","Mon Aug 10 07:24:42 2020",921,1530,1225.5
"st.-louis","MO","1847 - 2396","Mon Aug 10 07:24:42 2020",1847,2396,2121.5
"st.-louis","MO","1413 - 2988","Mon Aug 10 07:24:42 2020",1413,2988,2200.5
"st.-louis","MO","870 - 1505","Mon Aug 10 07:24:42 2020",870,1505,1187.5
"st.-louis","MO","2255","Mon Aug 10 07:24:42 2020",2255,NA,2255
"st.-louis","MO","705 - 745","Mon Aug 10 07:24:42 2020",705,745,725
"st.-louis","MO","1730 - 6440","Mon Aug 10 07:24:42 2020",1730,6440,4085
"st.-louis","MO","1670 - 1745","Mon Aug 10 07:24:42 2020",1670,1745,1707.5
"st.-louis","MO","1240 - 1810","Mon Aug 10 07:24:42 2020",1240,1810,1525
"st.-louis","MO","1243 - 1529","Mon Aug 10 07:24:42 2020",1243,1529,1386
"st.-louis","MO","1980 - 2085","Mon Aug 10 07:24:42 2020",1980,2085,2032.5
"st.-louis","MO","2000 - 2775","Mon Aug 10 07:24:42 2020",2000,2775,2387.5
"st.-louis","MO","1450 - 2060","Mon Aug 10 07:24:42 2020",1450,2060,1755
"st.-louis","MO","1655","Mon Aug 10 07:24:42 2020",1655,NA,1655
"st.-louis","MO","1795 - 2075","Mon Aug 10 07:24:42 2020",1795,2075,1935
"st.-louis","MO","1903 - 2136","Mon Aug 10 07:24:42 2020",1903,2136,2019.5
"st.-louis","MO","1562","Mon Aug 10 07:24:42 2020",1562,NA,1562
"st.-louis","MO","1199 - 1599","Mon Aug 10 07:24:42 2020",1199,1599,1399
"st.-louis","MO","1550 - 1900","Mon Aug 10 07:24:42 2020",1550,1900,1725
"st.-louis","MO","790 - 900","Mon Aug 10 07:24:42 2020",790,900,845
"st.-louis","MO","1615","Mon Aug 10 07:24:42 2020",1615,NA,1615
"st.-louis","MO","1700 - 2495","Mon Aug 10 07:24:42 2020",1700,2495,2097.5
"st.-louis","MO","790 - 895","Mon Aug 10 07:24:42 2020",790,895,842.5
"st.-louis","MO","1260 - 1490","Mon Aug 10 07:24:42 2020",1260,1490,1375
"st.-louis","MO","1115 - 1175","Mon Aug 10 07:24:42 2020",1115,1175,1145
"st.-louis","MO","1795 - 1940","Mon Aug 10 07:24:42 2020",1795,1940,1867.5
"st.-louis","MO","1650 - 4000","Mon Aug 10 07:24:42 2020",1650,4000,2825
"st.-louis","MO","2075 - 3130","Mon Aug 10 07:24:42 2020",2075,3130,2602.5
"st.-louis","MO","2590 - 3040","Mon Aug 10 07:24:42 2020",2590,3040,2815
"st.-louis","MO","2775 - 5550","Mon Aug 10 07:24:42 2020",2775,5550,4162.5
"st.-louis","MO","1700 - 2275","Mon Aug 10 07:24:42 2020",1700,2275,1987.5
"st.-louis","MO","1045 - 1170","Mon Aug 10 07:24:42 2020",1045,1170,1107.5
"st.-louis","MO","930 - 995","Mon Aug 10 07:24:42 2020",930,995,962.5
"st.-louis","MO","1343 - 2338","Mon Aug 10 07:24:42 2020",1343,2338,1840.5
"st.-louis","MO","1280 - 1680","Mon Aug 10 07:24:42 2020",1280,1680,1480
"st.-louis","MO","1330 - 1410","Mon Aug 10 07:24:42 2020",1330,1410,1370
"st.-louis","MO","1599","Mon Aug 10 07:24:42 2020",1599,NA,1599
"st.-louis","MO","1079 - 1396","Mon Aug 10 07:24:42 2020",1079,1396,1237.5
"st.-louis","MO","1602 - 3003","Mon Aug 10 07:24:42 2020",1602,3003,2302.5
"st.-louis","MO","1201 - 2293","Mon Aug 10 07:24:42 2020",1201,2293,1747
"st.-louis","MO","1685 - 2280","Mon Aug 10 07:24:42 2020",1685,2280,1982.5
"st.-louis","MO","1150 - 1400","Mon Aug 10 07:24:42 2020",1150,1400,1275
"st.-louis","MO","1295 - 1795","Mon Aug 10 07:24:42 2020",1295,1795,1545
"st.-louis","MO","1275 - 1650","Mon Aug 10 07:24:42 2020",1275,1650,1462.5
"st.-louis","MO","1700 - 1795","Mon Aug 10 07:24:42 2020",1700,1795,1747.5
"st.-louis","MO","1325","Mon Aug 10 07:24:42 2020",1325,NA,1325
"st.-louis","MO","799","Mon Aug 10 07:24:42 2020",799,NA,799
"st.-louis","MO","2195 - 3750","Mon Aug 10 07:24:42 2020",2195,3750,2972.5
"st.-louis","MO","1613 - 2100","Mon Aug 10 07:24:42 2020",1613,2100,1856.5
"st.-louis","MO","2300 - 2600","Mon Aug 10 07:24:42 2020",2300,2600,2450
"st.-louis","MO","1319 - 1943","Mon Aug 10 07:24:42 2020",1319,1943,1631
"st.-louis","MO","1396 - 2315","Mon Aug 10 07:24:42 2020",1396,2315,1855.5
"st.-louis","MO","1400 - 2225","Mon Aug 10 07:24:42 2020",1400,2225,1812.5
"st.-louis","MO","878","Mon Aug 10 07:24:42 2020",878,NA,878
"st.-louis","MO","1095 - 1220","Mon Aug 10 07:24:42 2020",1095,1220,1157.5
"st.-louis","MO","1010","Mon Aug 10 07:24:42 2020",1010,NA,1010
"st.-louis","MO","925","Mon Aug 10 07:24:42 2020",925,NA,925
"st.-louis","MO","870 - 910","Mon Aug 10 07:24:42 2020",870,910,890
"st.-louis","MO","1535","Mon Aug 10 07:24:42 2020",1535,NA,1535
"st.-louis","MO","830","Mon Aug 10 07:24:42 2020",830,NA,830
"st.-louis","MO","1199 - 1400","Mon Aug 10 07:24:42 2020",1199,1400,1299.5
"st.-louis","MO","1375","Mon Aug 10 07:24:42 2020",1375,NA,1375
"st.-louis","MO","1100 - 1205","Mon Aug 10 07:24:42 2020",1100,1205,1152.5
"st.-louis","MO","815 - 835","Mon Aug 10 07:24:42 2020",815,835,825
"st.-louis","MO","2300 - 3700","Mon Aug 10 07:24:42 2020",2300,3700,3000
"st.-louis","MO","1525 - 1670","Mon Aug 10 07:24:42 2020",1525,1670,1597.5
"st.-louis","MO","1000 - 1350","Mon Aug 10 07:24:42 2020",1000,1350,1175
"st.-louis","MO","1300 - 1450","Mon Aug 10 07:24:42 2020",1300,1450,1375
"st.-louis","MO","1275","Mon Aug 10 07:24:42 2020",1275,NA,1275
"st.-louis","MO","1250 - 1550","Mon Aug 10 07:24:42 2020",1250,1550,1400
"st.-louis","MO","725","Mon Aug 10 07:24:42 2020",725,NA,725
"st.-louis","MO","1725","Mon Aug 10 07:24:42 2020",1725,NA,1725
"st.-louis","MO","795 - 830","Mon Aug 10 07:24:42 2020",795,830,812.5
"st.-louis","MO","1085","Mon Aug 10 07:24:42 2020",1085,NA,1085
"st.-louis","MO","1423 - 2410","Mon Aug 10 07:24:42 2020",1423,2410,1916.5
"st.-louis","MO","968","Mon Aug 10 07:24:42 2020",968,NA,968
"st.-louis","MO","1085 - 1195","Mon Aug 10 07:24:42 2020",1085,1195,1140
"st.-louis","MO","1350","Mon Aug 10 07:24:42 2020",1350,NA,1350
"st.-louis","MO","1420 - 1475","Mon Aug 10 07:24:42 2020",1420,1475,1447.5
"st.-louis","MO","1020 - 1120","Mon Aug 10 07:24:42 2020",1020,1120,1070
"st.-louis","MO","1650 - 1850","Mon Aug 10 07:24:42 2020",1650,1850,1750
"st.-louis","MO","1140 - 1299","Mon Aug 10 07:24:42 2020",1140,1299,1219.5
"springfield","MO","880 - 1025","Mon Aug 10 07:24:47 2020",880,1025,952.5
"springfield","MO","675","Mon Aug 10 07:24:47 2020",675,NA,675
"springfield","MO","915","Mon Aug 10 07:24:47 2020",915,NA,915
"springfield","MO","835 - 1500","Mon Aug 10 07:24:47 2020",835,1500,1167.5
"springfield","MO","1195 - 1900","Mon Aug 10 07:24:47 2020",1195,1900,1547.5
"springfield","MO","759 - 789","Mon Aug 10 07:24:47 2020",759,789,774
"springfield","MO","845","Mon Aug 10 07:24:47 2020",845,NA,845
"springfield","MO","855 - 1450","Mon Aug 10 07:24:47 2020",855,1450,1152.5
"springfield","MO","770","Mon Aug 10 07:24:47 2020",770,NA,770
"springfield","MO","899 - 1500","Mon Aug 10 07:24:47 2020",899,1500,1199.5
"springfield","MO","639 - 819","Mon Aug 10 07:24:47 2020",639,819,729
"springfield","MO","700 - 795","Mon Aug 10 07:24:47 2020",700,795,747.5
"springfield","MO","595 - 795","Mon Aug 10 07:24:47 2020",595,795,695
"springfield","MO","1319 - 1654","Mon Aug 10 07:24:47 2020",1319,1654,1486.5
"springfield","MO","800 - 985","Mon Aug 10 07:24:47 2020",800,985,892.5
"springfield","MO","830 - 860","Mon Aug 10 07:24:47 2020",830,860,845
"springfield","MO","685 - 1255","Mon Aug 10 07:24:47 2020",685,1255,970
"springfield","MO","985 - 1787","Mon Aug 10 07:24:47 2020",985,1787,1386
"springfield","MO","1225 - 1480","Mon Aug 10 07:24:47 2020",1225,1480,1352.5
"springfield","MO","1055","Mon Aug 10 07:24:47 2020",1055,NA,1055
"springfield","MO","800 - 850","Mon Aug 10 07:24:47 2020",800,850,825
"springfield","MO","841 - 907","Mon Aug 10 07:24:47 2020",841,907,874
"springfield","MO","848","Mon Aug 10 07:24:47 2020",848,NA,848
"springfield","MO","649","Mon Aug 10 07:24:47 2020",649,NA,649
"springfield","MO","665","Mon Aug 10 07:24:47 2020",665,NA,665
"springfield","MO","752","Mon Aug 10 07:24:47 2020",752,NA,752
"springfield","MO","1300","Mon Aug 10 07:24:47 2020",1300,NA,1300
"springfield","MO","1395 - 1660","Mon Aug 10 07:24:47 2020",1395,1660,1527.5
"columbia","MO","500","Mon Aug 10 07:24:52 2020",500,NA,500
"columbia","MO","1125 - 1495","Mon Aug 10 07:24:52 2020",1125,1495,1310
"columbia","MO","1150 - 1495","Mon Aug 10 07:24:52 2020",1150,1495,1322.5
"columbia","MO","585 - 710","Mon Aug 10 07:24:52 2020",585,710,647.5
"columbia","MO","875","Mon Aug 10 07:24:52 2020",875,NA,875
"columbia","MO","835 - 1670","Mon Aug 10 07:24:52 2020",835,1670,1252.5
"columbia","MO","531 - 618","Mon Aug 10 07:24:52 2020",531,618,574.5
"columbia","MO","715","Mon Aug 10 07:24:52 2020",715,NA,715
"columbia","MO","660 - 690","Mon Aug 10 07:24:52 2020",660,690,675
"columbia","MO","1124 - 2376","Mon Aug 10 07:24:52 2020",1124,2376,1750
"columbia","MO","845","Mon Aug 10 07:24:52 2020",845,NA,845
"columbia","MO","750 - 830","Mon Aug 10 07:24:52 2020",750,830,790
"columbia","MO","645 - 700","Mon Aug 10 07:24:52 2020",645,700,672.5
"columbia","MO","680 - 800","Mon Aug 10 07:24:52 2020",680,800,740
"columbia","MO","509","Mon Aug 10 07:24:52 2020",509,NA,509
"columbia","MO","895","Mon Aug 10 07:24:52 2020",895,NA,895
"columbia","MO","795","Mon Aug 10 07:24:52 2020",795,NA,795
"columbia","MO","714 - 800","Mon Aug 10 07:24:52 2020",714,800,757
"columbia","MO","1049","Mon Aug 10 07:24:52 2020",1049,NA,1049
"columbia","MO","1200","Mon Aug 10 07:24:52 2020",1200,NA,1200
"columbia","MO","680","Mon Aug 10 07:24:52 2020",680,NA,680
"columbia","MO","560 - 580","Mon Aug 10 07:24:52 2020",560,580,570
"columbia","MO","2000 - 2200","Mon Aug 10 07:24:52 2020",2000,2200,2100
"columbia","MO","1050","Mon Aug 10 07:24:52 2020",1050,NA,1050
"columbia","MO","925 - 1020","Mon Aug 10 07:24:52 2020",925,1020,972.5
"columbia","MO","599","Mon Aug 10 07:24:52 2020",599,NA,599
"independence","MO","836","Mon Aug 10 07:24:56 2020",836,NA,836
"independence","MO","1113 - 1310","Mon Aug 10 07:24:56 2020",1113,1310,1211.5
"independence","MO","863 - 999","Mon Aug 10 07:24:56 2020",863,999,931
"independence","MO","960 - 1850","Mon Aug 10 07:24:56 2020",960,1850,1405
"independence","MO","1328 - 1634","Mon Aug 10 07:24:56 2020",1328,1634,1481
"independence","MO","1000 - 1230","Mon Aug 10 07:24:56 2020",1000,1230,1115
"independence","MO","755","Mon Aug 10 07:24:56 2020",755,NA,755
"independence","MO","785 - 855","Mon Aug 10 07:24:56 2020",785,855,820
"independence","MO","795 - 850","Mon Aug 10 07:24:56 2020",795,850,822.5
"independence","MO","800 - 899","Mon Aug 10 07:24:56 2020",800,899,849.5
"independence","MO","806 - 1170","Mon Aug 10 07:24:56 2020",806,1170,988
"lee's-summit","MO","1482 - 1532","Mon Aug 10 07:25:02 2020",1482,1532,1507
"lee's-summit","MO","1150 - 1255","Mon Aug 10 07:25:02 2020",1150,1255,1202.5
"lee's-summit","MO","1320 - 2450","Mon Aug 10 07:25:02 2020",1320,2450,1885
"lee's-summit","MO","1587 - 2212","Mon Aug 10 07:25:02 2020",1587,2212,1899.5
"lee's-summit","MO","1349 - 1529","Mon Aug 10 07:25:02 2020",1349,1529,1439
"lee's-summit","MO","850 - 1165","Mon Aug 10 07:25:02 2020",850,1165,1007.5
"lee's-summit","MO","1254 - 2174","Mon Aug 10 07:25:02 2020",1254,2174,1714
"lee's-summit","MO","1245 - 2045","Mon Aug 10 07:25:02 2020",1245,2045,1645
"lee's-summit","MO","1289 - 1544","Mon Aug 10 07:25:02 2020",1289,1544,1416.5
"lee's-summit","MO","863 - 999","Mon Aug 10 07:25:02 2020",863,999,931
"lee's-summit","MO","1677 - 2265","Mon Aug 10 07:25:02 2020",1677,2265,1971
"lee's-summit","MO","1292 - 1584","Mon Aug 10 07:25:02 2020",1292,1584,1438
"lee's-summit","MO","1328 - 1634","Mon Aug 10 07:25:02 2020",1328,1634,1481
"lee's-summit","MO","1449 - 2199","Mon Aug 10 07:25:02 2020",1449,2199,1824
"o'fallon","MO","1186 - 2383","Mon Aug 10 07:25:08 2020",1186,2383,1784.5
"o'fallon","MO","1445 - 1797","Mon Aug 10 07:25:08 2020",1445,1797,1621
"o'fallon","MO","1525 - 1850","Mon Aug 10 07:25:08 2020",1525,1850,1687.5
"o'fallon","MO","1200 - 1300","Mon Aug 10 07:25:08 2020",1200,1300,1250
"o'fallon","MO","1219 - 1224","Mon Aug 10 07:25:08 2020",1219,1224,1221.5
"o'fallon","MO","1385 - 1530","Mon Aug 10 07:25:08 2020",1385,1530,1457.5
"o'fallon","MO","1400 - 1480","Mon Aug 10 07:25:08 2020",1400,1480,1440
"o'fallon","MO","1170 - 1270","Mon Aug 10 07:25:08 2020",1170,1270,1220
"o'fallon","MO","1400 - 1730","Mon Aug 10 07:25:08 2020",1400,1730,1565
"o'fallon","MO","825","Mon Aug 10 07:25:08 2020",825,NA,825
"o'fallon","MO","985 - 1145","Mon Aug 10 07:25:08 2020",985,1145,1065
"o'fallon","MO","861","Mon Aug 10 07:25:08 2020",861,NA,861
"o'fallon","MO","1123 - 1138","Mon Aug 10 07:25:08 2020",1123,1138,1130.5
"st.-joseph","MO","690 - 775","Mon Aug 10 07:25:13 2020",690,775,732.5
"st.-joseph","MO","575","Mon Aug 10 07:25:13 2020",575,NA,575
"st.-joseph","MO","697 - 892","Mon Aug 10 07:25:13 2020",697,892,794.5
"st.-charles","MO","993 - 1408","Mon Aug 10 07:25:19 2020",993,1408,1200.5
"st.-charles","MO","1324 - 2130","Mon Aug 10 07:25:19 2020",1324,2130,1727
"st.-charles","MO","960 - 2290","Mon Aug 10 07:25:19 2020",960,2290,1625
"st.-charles","MO","1338 - 2556","Mon Aug 10 07:25:19 2020",1338,2556,1947
"st.-charles","MO","1059","Mon Aug 10 07:25:19 2020",1059,NA,1059
"st.-charles","MO","945 - 2050","Mon Aug 10 07:25:19 2020",945,2050,1497.5
"st.-charles","MO","925","Mon Aug 10 07:25:19 2020",925,NA,925
"st.-charles","MO","1143 - 1301","Mon Aug 10 07:25:19 2020",1143,1301,1222
"st.-charles","MO","1555 - 2820","Mon Aug 10 07:25:19 2020",1555,2820,2187.5
"st.-charles","MO","1200 - 1300","Mon Aug 10 07:25:19 2020",1200,1300,1250
"st.-charles","MO","970","Mon Aug 10 07:25:19 2020",970,NA,970
"st.-charles","MO","1260","Mon Aug 10 07:25:19 2020",1260,NA,1260
"st.-charles","MO","1168","Mon Aug 10 07:25:19 2020",1168,NA,1168
"st.-charles","MO","1360 - 1555","Mon Aug 10 07:25:19 2020",1360,1555,1457.5
"st.-charles","MO","1249 - 1625","Mon Aug 10 07:25:19 2020",1249,1625,1437
"st.-charles","MO","1400 - 1525","Mon Aug 10 07:25:19 2020",1400,1525,1462.5
"st.-charles","MO","925 - 945","Mon Aug 10 07:25:19 2020",925,945,935
"st.-charles","MO","1361 - 2556","Mon Aug 10 07:25:19 2020",1361,2556,1958.5
"st.-charles","MO","1190 - 1647","Mon Aug 10 07:25:19 2020",1190,1647,1418.5
"st.-peters","MO","1278 - 1489","Mon Aug 10 07:25:25 2020",1278,1489,1383.5
"st.-peters","MO","1186 - 2383","Mon Aug 10 07:25:25 2020",1186,2383,1784.5
"st.-peters","MO","945 - 2050","Mon Aug 10 07:25:25 2020",945,2050,1497.5
"st.-peters","MO","1354 - 1390","Mon Aug 10 07:25:25 2020",1354,1390,1372
"st.-peters","MO","925","Mon Aug 10 07:25:25 2020",925,NA,925
"st.-peters","MO","1260","Mon Aug 10 07:25:25 2020",1260,NA,1260
"st.-peters","MO","1168","Mon Aug 10 07:25:25 2020",1168,NA,1168
"st.-peters","MO","1625 - 2305","Mon Aug 10 07:25:25 2020",1625,2305,1965
"st.-peters","MO","1200 - 1300","Mon Aug 10 07:25:25 2020",1200,1300,1250
"st.-peters","MO","1170 - 1270","Mon Aug 10 07:25:25 2020",1170,1270,1220
"st.-peters","MO","1385 - 1530","Mon Aug 10 07:25:25 2020",1385,1530,1457.5
"st.-peters","MO","1360 - 1555","Mon Aug 10 07:25:25 2020",1360,1555,1457.5
"st.-peters","MO","1361 - 2556","Mon Aug 10 07:25:25 2020",1361,2556,1958.5
"st.-peters","MO","973 - 1297","Mon Aug 10 07:25:25 2020",973,1297,1135
"st.-peters","MO","1040 - 1250","Mon Aug 10 07:25:25 2020",1040,1250,1145
"st.-peters","MO","1400 - 1525","Mon Aug 10 07:25:25 2020",1400,1525,1462.5
"st.-peters","MO","925 - 945","Mon Aug 10 07:25:25 2020",925,945,935
"st.-peters","MO","1190 - 1647","Mon Aug 10 07:25:25 2020",1190,1647,1418.5
"billings","MT","1390 - 1410","Mon Aug 10 07:25:30 2020",1390,1410,1400
"billings","MT","1795 - 2045","Mon Aug 10 07:25:30 2020",1795,2045,1920
"billings","MT","1225 - 1365","Mon Aug 10 07:25:30 2020",1225,1365,1295
"billings","MT","1190","Mon Aug 10 07:25:30 2020",1190,NA,1190
"billings","MT","1095","Mon Aug 10 07:25:30 2020",1095,NA,1095
"billings","MT","930 - 990","Mon Aug 10 07:25:30 2020",930,990,960
"billings","MT","1050","Mon Aug 10 07:25:30 2020",1050,NA,1050
"billings","MT","1770 - 1950","Mon Aug 10 07:25:30 2020",1770,1950,1860
"missoula","MT","1177 - 1217","Mon Aug 10 07:25:34 2020",1177,1217,1197
"missoula","MT","1607 - 4728","Mon Aug 10 07:25:34 2020",1607,4728,3167.5
"missoula","MT","1532 - 2556","Mon Aug 10 07:25:34 2020",1532,2556,2044
"missoula","MT","765 - 775","Mon Aug 10 07:25:34 2020",765,775,770
"great-falls","MT","1260 - 1280","Mon Aug 10 07:25:38 2020",1260,1280,1270
"bozeman","MT","2600 - 2700","Mon Aug 10 07:25:43 2020",2600,2700,2650
"bozeman","MT","1245 - 1315","Mon Aug 10 07:25:43 2020",1245,1315,1280
"bozeman","MT","1899 - 2474","Mon Aug 10 07:25:43 2020",1899,2474,2186.5
"butte","MT","1175","Mon Aug 10 07:25:47 2020",1175,NA,1175
"helena","MT","975","Mon Aug 10 07:25:52 2020",975,NA,975
"helena","MT","1075","Mon Aug 10 07:25:52 2020",1075,NA,1075
"kalispell","MT","2550","Mon Aug 10 07:25:56 2020",2550,NA,2550
"belgrade","MT","1600","Mon Aug 10 07:26:00 2020",1600,NA,1600
"belgrade","MT","2100","Mon Aug 10 07:26:00 2020",2100,NA,2100
"belgrade","MT","1400","Mon Aug 10 07:26:00 2020",1400,NA,1400
"belgrade","MT","1225","Mon Aug 10 07:26:00 2020",1225,NA,1225
"belgrade","MT","2200","Mon Aug 10 07:26:00 2020",2200,NA,2200
"havre","MT","1100","Mon Aug 10 07:26:06 2020",1100,NA,1100
"havre","MT","650","Mon Aug 10 07:26:06 2020",650,NA,650
"omaha","NE","1295 - 1600","Mon Aug 10 07:26:11 2020",1295,1600,1447.5
"omaha","NE","1455 - 1675","Mon Aug 10 07:26:11 2020",1455,1675,1565
"omaha","NE","1235 - 1260","Mon Aug 10 07:26:11 2020",1235,1260,1247.5
"omaha","NE","825 - 935","Mon Aug 10 07:26:11 2020",825,935,880
"omaha","NE","1350 - 1425","Mon Aug 10 07:26:11 2020",1350,1425,1387.5
"omaha","NE","1045","Mon Aug 10 07:26:11 2020",1045,NA,1045
"omaha","NE","1460 - 1875","Mon Aug 10 07:26:11 2020",1460,1875,1667.5
"omaha","NE","860","Mon Aug 10 07:26:11 2020",860,NA,860
"omaha","NE","2195 - 2425","Mon Aug 10 07:26:11 2020",2195,2425,2310
"omaha","NE","847","Mon Aug 10 07:26:11 2020",847,NA,847
"omaha","NE","815 - 945","Mon Aug 10 07:26:11 2020",815,945,880
"omaha","NE","1045 - 2000","Mon Aug 10 07:26:11 2020",1045,2000,1522.5
"omaha","NE","850","Mon Aug 10 07:26:11 2020",850,NA,850
"omaha","NE","1170 - 1445","Mon Aug 10 07:26:11 2020",1170,1445,1307.5
"omaha","NE","1025 - 1075","Mon Aug 10 07:26:11 2020",1025,1075,1050
"omaha","NE","1216 - 2349","Mon Aug 10 07:26:11 2020",1216,2349,1782.5
"omaha","NE","1099","Mon Aug 10 07:26:11 2020",1099,NA,1099
"omaha","NE","1180 - 2350","Mon Aug 10 07:26:11 2020",1180,2350,1765
"omaha","NE","981 - 1686","Mon Aug 10 07:26:11 2020",981,1686,1333.5
"omaha","NE","775 - 1030","Mon Aug 10 07:26:11 2020",775,1030,902.5
"omaha","NE","1220 - 2125","Mon Aug 10 07:26:11 2020",1220,2125,1672.5
"omaha","NE","1510 - 1925","Mon Aug 10 07:26:11 2020",1510,1925,1717.5
"omaha","NE","795 - 1230","Mon Aug 10 07:26:11 2020",795,1230,1012.5
"omaha","NE","1180 - 1755","Mon Aug 10 07:26:11 2020",1180,1755,1467.5
"omaha","NE","920 - 985","Mon Aug 10 07:26:11 2020",920,985,952.5
"omaha","NE","1310 - 1915","Mon Aug 10 07:26:11 2020",1310,1915,1612.5
"omaha","NE","1345 - 1770","Mon Aug 10 07:26:11 2020",1345,1770,1557.5
"omaha","NE","1185 - 2995","Mon Aug 10 07:26:11 2020",1185,2995,2090
"omaha","NE","1050 - 1080","Mon Aug 10 07:26:11 2020",1050,1080,1065
"omaha","NE","1240 - 1375","Mon Aug 10 07:26:11 2020",1240,1375,1307.5
"omaha","NE","1795 - 2000","Mon Aug 10 07:26:11 2020",1795,2000,1897.5
"omaha","NE","1475 - 1599","Mon Aug 10 07:26:11 2020",1475,1599,1537
"omaha","NE","1400 - 1600","Mon Aug 10 07:26:11 2020",1400,1600,1500
"omaha","NE","998","Mon Aug 10 07:26:11 2020",998,NA,998
"omaha","NE","1076 - 1460","Mon Aug 10 07:26:11 2020",1076,1460,1268
"omaha","NE","1799 - 2985","Mon Aug 10 07:26:11 2020",1799,2985,2392
"omaha","NE","1060 - 1180","Mon Aug 10 07:26:11 2020",1060,1180,1120
"omaha","NE","925 - 975","Mon Aug 10 07:26:11 2020",925,975,950
"omaha","NE","1257 - 1592","Mon Aug 10 07:26:11 2020",1257,1592,1424.5
"omaha","NE","790 - 900","Mon Aug 10 07:26:11 2020",790,900,845
"omaha","NE","2130 - 3450","Mon Aug 10 07:26:11 2020",2130,3450,2790
"omaha","NE","860 - 915","Mon Aug 10 07:26:11 2020",860,915,887.5
"omaha","NE","918 - 1425","Mon Aug 10 07:26:11 2020",918,1425,1171.5
"omaha","NE","1034 - 1309","Mon Aug 10 07:26:11 2020",1034,1309,1171.5
"omaha","NE","1280 - 1745","Mon Aug 10 07:26:11 2020",1280,1745,1512.5
"omaha","NE","1536 - 1561","Mon Aug 10 07:26:11 2020",1536,1561,1548.5
"omaha","NE","1195 - 1290","Mon Aug 10 07:26:11 2020",1195,1290,1242.5
"omaha","NE","945","Mon Aug 10 07:26:11 2020",945,NA,945
"omaha","NE","860 - 1210","Mon Aug 10 07:26:11 2020",860,1210,1035
"omaha","NE","1071 - 2124","Mon Aug 10 07:26:11 2020",1071,2124,1597.5
"omaha","NE","975 - 1390","Mon Aug 10 07:26:11 2020",975,1390,1182.5
"omaha","NE","1027 - 2121","Mon Aug 10 07:26:11 2020",1027,2121,1574
"omaha","NE","1110 - 1465","Mon Aug 10 07:26:11 2020",1110,1465,1287.5
"omaha","NE","1138 - 1363","Mon Aug 10 07:26:11 2020",1138,1363,1250.5
"omaha","NE","1017 - 1328","Mon Aug 10 07:26:11 2020",1017,1328,1172.5
"omaha","NE","936 - 1697","Mon Aug 10 07:26:11 2020",936,1697,1316.5
"omaha","NE","1055 - 1307","Mon Aug 10 07:26:11 2020",1055,1307,1181
"omaha","NE","1575 - 1695","Mon Aug 10 07:26:11 2020",1575,1695,1635
"omaha","NE","1125 - 1595","Mon Aug 10 07:26:11 2020",1125,1595,1360
"omaha","NE","1405 - 1850","Mon Aug 10 07:26:11 2020",1405,1850,1627.5
"omaha","NE","750 - 825","Mon Aug 10 07:26:11 2020",750,825,787.5
"omaha","NE","975 - 1095","Mon Aug 10 07:26:11 2020",975,1095,1035
